bytes_per_client_round,class_gap_proxy,config_anchor_normalize,config_anchor_size,config_bandwidth,config_class_sep,config_classical_bandwidth,config_classical_sketch_dim,config_common_policy,config_cov_boost,config_data_structure,config_dataset,config_dataset_path,config_depol_p,config_depol_std,config_dirichlet_alpha,config_hop_dim,config_hop_weight,config_n_classes,config_n_test,config_n_train,config_obs_per_client,config_observable_overlap,config_observables,config_participation,config_readout_p,config_readout_std,config_seed,config_shot_noise_scale,config_shots,config_sketch_dim,config_wrong_shift,distortion_proxy,elapsed_sec,final_acc,final_balanced_acc,method,run
7724,0.07036436993269571,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.10588234686600956,57.56032848358154,0.12856666666666666,0.12879383310173975,no_schema,scale_cifar10_c100_seed1
11564,0.14154809503912427,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.38398427913106103,82.1122579574585,0.11112333333333334,0.11075987040436452,wrong_schema,scale_cifar10_c100_seed1
7724,2.3966662193837673,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,84.87895655632019,0.45330999999999994,0.4528696273723309,qproto_cproto,scale_cifar10_c100_seed1
11564,2.3966662193837673,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,71.03037786483765,0.4535833333333332,0.4531802652090189,qproto_chop,scale_cifar10_c100_seed1
24364,3.850690713397919,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,104.76127648353577,0.4562466666666666,0.45580926265173055,qproto_masked_hop,scale_cifar10_c100_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,74.36209726333618,0.3215566666666667,0.32253658552417974,fedadam_schema,scale_cifar10_c100_seed2
7724,0.19428500154953324,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,29.453900575637817,0.3362333333333332,0.33774685544318667,fedproto_schema,scale_cifar10_c100_seed2
7724,0.22148930781370918,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.8642210691927342,28.41750431060791,0.40338666666666667,0.40511864461719155,shared_observable,scale_cifar10_c100_seed2
7724,0.0717000231771714,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.09731102986355916,22.602677583694458,0.14229000000000003,0.1430554255452465,no_schema,scale_cifar10_c100_seed2
11564,0.14509995183186583,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.3748125307908302,33.06273436546326,0.10906,0.10948128231851677,wrong_schema,scale_cifar10_c100_seed2
7724,2.252555214916665,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,33.221142292022705,0.45109333333333335,0.45264365674066914,qproto_cproto,scale_cifar10_c100_seed2
11564,2.252555214916665,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,37.39769220352173,0.45231333333333323,0.45380506170540535,qproto_chop,scale_cifar10_c100_seed2
24364,3.8932655356905546,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,89.22330904006958,0.45672666666666667,0.458380687162807,qproto_masked_hop,scale_cifar10_c100_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,28.37678337097168,0.30588,0.3042289467557307,fedadam_schema,scale_cifar10_c50_seed0
7724,0.23249840112857026,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,31.59715247154236,0.3248,0.32404325142663964,fedproto_schema,scale_cifar10_c50_seed0
7724,0.26367803182999466,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.8317912184881787,33.67592477798462,0.43116,0.4307471138007371,shared_observable,scale_cifar10_c50_seed0
7724,0.08667414255352446,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.08480163080264824,26.554344177246094,0.14615333333333333,0.14666337861966958,no_schema,scale_cifar10_c50_seed0
11564,0.2154708874932078,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.40572696222398386,38.808419704437256,0.11004,0.11090507523111615,wrong_schema,scale_cifar10_c50_seed0
7724,2.3612642782769817,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,27.31970739364624,0.4433933333333333,0.44329377132877296,qproto_cproto,scale_cifar10_c50_seed0
11564,2.3612642782769817,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,37.528294801712036,0.44372666666666666,0.4436111072737279,qproto_chop,scale_cifar10_c50_seed0
24364,4.0004550211031855,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,48.01586365699768,0.4470933333333334,0.44695566762538663,qproto_masked_hop,scale_cifar10_c50_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,35.27765345573425,0.33923999999999993,0.3382649251056373,fedadam_schema,scale_cifar10_c50_seed1
7724,0.22391500571503672,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,40.47283339500427,0.3392933333333334,0.3385544236021167,fedproto_schema,scale_cifar10_c50_seed1
7724,0.2628865848343779,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.8510170635808669,29.687368392944336,0.4368666666666666,0.4366070471394288,shared_observable,scale_cifar10_c50_seed1
7724,0.08365695582117143,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.10422569540206131,12.715835571289062,0.13988666666666666,0.1398497656648734,no_schema,scale_cifar10_c50_seed1
11564,0.17135437096221387,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.40882666553290237,28.77232003211975,0.11310666666666666,0.1134017449540819,wrong_schema,scale_cifar10_c50_seed1
7724,2.4094731380885888,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,38.47517395019531,0.4522733333333334,0.45181267994910895,qproto_cproto,scale_cifar10_c50_seed1
11564,2.4094731380885888,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,44.18605613708496,0.45352,0.45311590174371447,qproto_chop,scale_cifar10_c50_seed1
24364,4.12731524430335,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,51.012526988983154,0.45664,0.4562648499550403,qproto_masked_hop,scale_cifar10_c50_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,28.785536766052246,0.31524,0.3133057212940453,fedadam_schema,scale_cifar10_c50_seed2
7724,0.21168076674345487,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,31.032904624938965,0.31215333333333334,0.3133740466584623,fedproto_schema,scale_cifar10_c50_seed2
7724,0.2239193690400374,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.7976839976535627,32.11832404136658,0.40342000000000006,0.40519895780079745,shared_observable,scale_cifar10_c50_seed2
7724,0.08893068117821831,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.10174760034378799,24.544081926345825,0.15711999999999998,0.15730391943983024,no_schema,scale_cifar10_c50_seed2
11564,0.1855674668256769,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.40894836747962676,28.846173763275146,0.11101333333333335,0.11004593277961364,wrong_schema,scale_cifar10_c50_seed2
7724,2.2848296597988043,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,31.764158248901367,0.4498,0.4513081352004019,qproto_cproto,scale_cifar10_c50_seed2
11564,2.2848296597988043,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,36.470091104507446,0.44982,0.4513112934060976,qproto_chop,scale_cifar10_c50_seed2
24364,4.168071112843854,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,46.06886959075928,0.4550666666666666,0.4566427989131767,qproto_masked_hop,scale_cifar10_c50_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,118.52490162849426,0.62268,0.6226856060249569,fedadam_schema,scale_fashion10_c100_seed0
7724,0.41511223463371055,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,153.69995999336243,0.6326999999999999,0.6353544237535794,fedproto_schema,scale_fashion10_c100_seed0
7724,0.5359399637836457,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.8577181070336419,124.0387761592865,0.6750450000000001,0.6780392730190705,shared_observable,scale_fashion10_c100_seed0
7724,0.1306285170580539,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.09126645279499025,104.99342846870422,0.2141,0.21445670522653604,no_schema,scale_fashion10_c100_seed0
11564,0.17554816341644164,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.4109535602000903,132.83485221862793,0.13673,0.13723147245080672,wrong_schema,scale_fashion10_c100_seed0
7724,4.594761949837062,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,149.47338032722473,0.6784649999999999,0.6812693779451107,qproto_cproto,scale_fashion10_c100_seed0
11564,4.594761949837062,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,99.3384165763855,0.6800399999999998,0.6829491498184248,qproto_chop,scale_fashion10_c100_seed0
24364,6.859403571282164,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,59.25479006767273,0.67964,0.6825900660754556,qproto_masked_hop,scale_fashion10_c100_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,24.263838529586792,0.5917650000000001,0.5926129881045733,fedadam_schema,scale_fashion10_c100_seed1
7724,0.3748388560761551,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,22.326530694961548,0.60042,0.5997534162839282,fedproto_schema,scale_fashion10_c100_seed1
7724,0.4849820551761064,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.8830788881533647,21.90397047996521,0.6348550000000001,0.6331183074620457,shared_observable,scale_fashion10_c100_seed1
7724,0.12390116484299786,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.09436494652626362,18.898950815200806,0.18930500000000003,0.1882903593603633,no_schema,scale_fashion10_c100_seed1
11564,0.17681931073339235,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.37403111375623677,30.953814268112183,0.127575,0.12775850494746635,wrong_schema,scale_fashion10_c100_seed1
7724,4.522877762771053,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,135.68407034873962,0.6442150000000001,0.6426965493354879,qproto_cproto,scale_fashion10_c100_seed1
11564,4.522877762771053,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,95.82353830337524,0.6443799999999998,0.6428375169537814,qproto_chop,scale_fashion10_c100_seed1
24364,7.079493771588132,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,163.4854221343994,0.64985,0.6483450522986972,qproto_masked_hop,scale_fashion10_c100_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,107.78810954093933,0.628355,0.6289685894941828,fedadam_schema,scale_fashion10_c100_seed2
7724,0.3673239252696848,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,139.0480034351349,0.627615,0.6246420957170672,fedproto_schema,scale_fashion10_c100_seed2
7724,0.47423129832331956,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.8594746285444346,167.33670282363892,0.669165,0.6664310277429842,shared_observable,scale_fashion10_c100_seed2
7724,0.12015081248751283,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.10166597665860762,119.67129874229431,0.189855,0.19184883757161647,no_schema,scale_fashion10_c100_seed2
11564,0.1708526643810997,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.36050131459366275,184.47745537757874,0.12836999999999998,0.12898354806123657,wrong_schema,scale_fashion10_c100_seed2
7724,4.39576785238167,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,156.183424949646,0.688135,0.6856671513276612,qproto_cproto,scale_fashion10_c100_seed2
11564,4.39576785238167,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,78.19613933563232,0.6897699999999999,0.6872730240973769,qproto_chop,scale_fashion10_c100_seed2
24364,6.912677340126167,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,163.16728329658508,0.6896549999999999,0.687109874846182,qproto_masked_hop,scale_fashion10_c100_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,14.495020866394043,0.57617,0.5812729405813015,fedadam_schema,scale_fashion10_c50_seed0
7724,0.43289293056691436,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,15.534295558929443,0.6030500000000001,0.606554112651644,fedproto_schema,scale_fashion10_c50_seed0
7724,0.5392140107149237,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.8278487046677305,16.565914630889893,0.6739700000000001,0.6769574771467005,shared_observable,scale_fashion10_c50_seed0
7724,0.15970819769571729,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.08308843539072439,13.310752153396606,0.22476000000000002,0.22611748420236844,no_schema,scale_fashion10_c50_seed0
11564,0.22605855091304153,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.4029162444645976,19.6622211933136,0.14279000000000003,0.14320465958301182,wrong_schema,scale_fashion10_c50_seed0
7724,4.606350267992596,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,18.551727771759033,0.6794899999999999,0.6824315492464704,qproto_cproto,scale_fashion10_c50_seed0
11564,4.606350267992596,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,22.289741039276123,0.6788100000000001,0.6817593284892629,qproto_chop,scale_fashion10_c50_seed0
24364,6.923229446814318,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,28.779728412628174,0.6796399999999998,0.6826775764436038,qproto_masked_hop,scale_fashion10_c50_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,13.237540006637573,0.58416,0.583830238188947,fedadam_schema,scale_fashion10_c50_seed1
7724,0.391416372044184,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,17.236135244369507,0.5886399999999999,0.5872821845726522,fedproto_schema,scale_fashion10_c50_seed1
7724,0.4766621981287995,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.8531965649215267,17.306516408920288,0.6334,0.6316371638488678,shared_observable,scale_fashion10_c50_seed1
7724,0.15716591176501876,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0935616860161135,13.851598024368286,0.21085,0.2109873834726064,no_schema,scale_fashion10_c50_seed1
11564,0.2295834335405014,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.4006693262875624,19.681251049041748,0.14697000000000002,0.14709081558266596,wrong_schema,scale_fashion10_c50_seed1
7724,4.428986893612298,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,17.64106512069702,0.63976,0.6384440796872763,qproto_cproto,scale_fashion10_c50_seed1
11564,4.428986893612298,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,21.83499789237976,0.64003,0.6387449259035061,qproto_chop,scale_fashion10_c50_seed1
